URL,URL Status,Uses AcroForm,Uses XFA Form,Has Fillable Form,PDF Format Version,PDF Size (mb),Creator,Producer,Total PDF Pages,Rendered PDF Pages,Creation Date,Last Modified Date,Days between Created and Modified,Days Since Last Modified,Note
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZJCC8pq86QUcl9P7qmhgbUvbUx4EK9eyQnQAuqOt5_g5U8t5JkGKhqfcXAPPbPvJhw,200,false,false,false,1.7,1.7,Aspose Ltd.,Adobe Acrobat Pro (32-bit) 23.6.20380,296,296,2024-02-09,2024-02-09,0,63,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZCbWDl4LgDhcES4ESrvIjJXsMFRxKuDgpbfTLQQUAY3ETmtjtx5D4GCjdVFfQi2Qqw,200,false,false,false,1.6,0.98,XPP,,202,202,2022-10-27,2022-10-28,1,532,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZErdk0fWiXJY0kIOOR1LayrJRbW48h9c2I4v3DwQZvXVTef6j1jr6jRV_zpI_ZEeNQ,200,false,false,false,1.7,1.45,,Acrobat Distiller 8.1.0 (Windows),292,292,2024-01-26,2024-01-29,3,74,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZCGyFfpsYs-eXeHie4N5W_CymHOUGXC_PK_41ueiLVKD3xlF6_vjJYc4pC0nO3zxsw,200,false,false,false,1.6,0.58,Acrobat PDFMaker 17 for Word,Adobe PDF Library 17.11.238,87,87,2022-05-12,2022-05-12,0,701,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZHSIS3C7bD7ey8vKk-B5vZuY0JRHOx6PP3EDFUtJeyWszdzRwL2_UckLGC-lLABqCA,200,false,false,false,1.7,1.72,Adobe InDesign 16.0 (Macintosh),Acrobat Distiller 8.1.0 (Windows),421,421,2022-07-28,2022-07-29,1,623,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZDYE8v8vI8hJlBDmoMDGYPhK_ZXr3YdsbuIsAx-rNLBdiZCJ6eD8feO4STurbTmhTw,200,false,false,false,1.7,1.7,Aspose Ltd.,Adobe Acrobat Pro (32-bit) 23.6.20380,296,296,2024-02-09,2024-02-09,0,63,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZMQvfy_lOyLmDyo94s77J_GgjG2arYtyFr1mmUzHwk63jeVu9Qx6WsbO2gtlxh15nQ,200,false,false,false,1.6,0.98,XPP,,202,202,2022-10-27,2022-10-28,1,532,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZCYALi1B9qmsXjXtiy67zRKHB1G_PdTYil_8DUk30Vis3vPtKd-PP7B1JniSVa8qfA,200,false,false,false,1.7,1.45,,Acrobat Distiller 8.1.0 (Windows),292,292,2024-01-26,2024-01-29,3,74,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZPutTzZ2gMI0MuwoYvqcD_mjf72KhWLfAYkORqdVfYAWeGzoJ5mwAXne_AI4n06N6Q,200,false,false,false,1.6,0.04,"Html2Pdf v2021.12.21.8, branch: main",Acrobat Distiller 8.1.0 (Windows),3,3,2022-05-12,2022-05-12,0,701,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZFq2SfDRQhV1jdbiRUgwNvxdH_1FcDVB-4yVvhMcR4Qm2OHm8rpI_fmfmJGaN8Whog,200,false,false,false,1.7,1.72,Adobe InDesign 16.0 (Macintosh),Acrobat Distiller 8.1.0 (Windows),421,421,2022-07-28,2022-07-29,1,623,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZC0og7Dr5Lyb3HAlTBY-99WjKa_7UVRrQeVbEn4JjE5LTmqi93WxquSPeGZW8fl_7Q,200,false,false,false,1.7,1.7,Aspose Ltd.,Adobe Acrobat Pro (32-bit) 23.6.20380,296,296,2024-02-09,2024-02-09,0,63,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZFeYodpwcN7f1vm1TUwzfQAjvTKcGLoZOQ4phJioR9gjc9n2AhHSMVhtZVdb8Ro3ug,200,false,false,false,1.6,0.98,XPP,,202,202,2022-10-27,2022-10-28,1,532,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZP5Cue2yQrDALFHrxI8Eh4AN-uUG9Z9TwVbu0ep4sCUv9zYFiEU_wRLnMzTs3JtVfg,200,false,false,false,1.7,1.45,,Acrobat Distiller 8.1.0 (Windows),292,292,2024-01-26,2024-01-29,3,74,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZL4nJjDx3sqeMlxAzgdta7w62aK6db_YuU0KcaNSPOpC4Z2Vpa0b-HfNoVk0RO98oQ,200,false,false,false,1.6,0.25,Acrobat PDFMaker 17 for Word,Adobe PDF Library 17.11.238,12,12,2022-05-12,2022-05-12,0,701,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZASQXIoIAC29UNZ2DQ-fELmKK3H7p5AZzmf6qvgyufTK3qootkeTdL3IjvOMDIzfhA,200,false,false,false,1.7,1.72,Adobe InDesign 16.0 (Macintosh),Acrobat Distiller 8.1.0 (Windows),421,421,2022-07-28,2022-07-29,1,623,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZNJJJbn4QvxySAUj1eT3r9jOhHrx7fAJbcFQ5VORHtjS0Kch1DaRt1fkZm_labck-g,200,false,false,false,1.7,0.24,,Acrobat Distiller 8.1.0 (Windows),32,32,2023-04-14,2023-04-17,3,361,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZFL8oHCOkB2piNtt4SB8WCwzv2MQydX2YAZrUiARfnwZAIk_yH-CMwNmV72Hqx7qWg,200,false,false,false,1.7,0.05,PDFium,PDFium,6,6,2023-06-01,2023-06-05,4,312,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZIYKQclmWVwd0OF8occXK2fpjOEL8s_t5QtV9EzMOl2ACMX53xJ2buK9N04cEk-ZdQ,200,false,false,false,1.7,0.19,,Acrobat Distiller 8.1.0 (Windows),32,32,2023-08-11,2023-08-16,5,240,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZKVdxO82MM7xNLwS5JDVMR6ww62a65KWYUoCurF8BL8CXo2JhUHAVcbsVHLzUw08Tg,200,false,false,false,1.7,0.05,"Html2Pdf v2021.12.21.8, branch: main",Acrobat Distiller 8.1.0 (Windows),7,7,2023-11-14,2023-12-06,22,128,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZE8oTuEBCZF2qTEMCnEHGeIPWkciVNDR2P6Wxu73qa2Xh195eEMhgCm2rhqFdgg-4g,200,false,false,false,1.7,0.3,,Acrobat Distiller 8.1.0 (Windows),44,44,2024-02-14,2024-02-20,6,52,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZBwsdiSNczvtjVJC79m_1Luz2E3ItoMZCj0_0daoQx8SEdUW3Zm45_HtA7HSucVYiA,200,false,false,false,1.7,0.19,,Acrobat Distiller 8.1.0 (Windows),24,24,2023-04-13,2023-04-17,4,361,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZH-A7OEdz-chQVS2JRzPR0EE0KoD4P1BFvPcZHXRhTQdnFAkrutm1RCuVa8Vrp7xNA,200,false,false,false,1.7,0.05,PDFium,PDFium,6,6,2023-06-01,2023-06-05,4,312,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZCMSVtqJiwDsy0T_aqR3XdPEPZMnp_BOnQ2MYJ6ARX3y6SwVy9URTJ_8vud1uHS-SQ,200,false,false,false,1.7,0.15,,Acrobat Distiller 8.1.0 (Windows),28,28,2023-08-11,2023-08-16,5,240,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZP7a3H4D9BIOSURNFsZIhlTAgehWRQoHNIp39-Hua7xYbxbf0zHV2Mcks9XjzB6Awg,200,false,false,false,1.7,0.05,"Html2Pdf v2021.12.21.8, branch: main",Acrobat Distiller 8.1.0 (Windows),6,6,2023-11-14,2023-11-15,1,149,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZLmrxoib_fNKHjgO5e1e0Ei6I0MeEiCc6GfaAsQYaQsuQWFZE2oTpzzqZNlWn4b1yg,200,false,false,false,1.7,0.24,,Acrobat Distiller 8.1.0 (Windows),36,36,2024-02-14,2024-02-20,6,52,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZCflgxoPx46tH7SI_Mh8PueQt3nkLzWRipf2XhpLjC8W6WTUIeaSyY0XFIVenVrMkw,200,false,false,false,1.7,0.2,,Acrobat Distiller 8.1.0 (Windows),24,24,2023-04-13,2023-04-17,4,361,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZFsqVtAmSl4RZJ3xL0aHIJFuqhEM6SD6cFQcJ7UIYsOdaZ1FsNe99v7rtTZrCQT36w,200,false,false,false,1.7,0.05,PDFium,PDFium,7,7,2023-06-01,2023-06-05,4,312,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZHL_w2eV4MB8uwAil7tsKOycmFwiNDy_o0bmT-TQ1beEURt8GJ1Xx2L4ism6BReUIg,200,false,false,false,1.7,0.15,,Acrobat Distiller 8.1.0 (Windows),28,28,2023-08-11,2023-08-16,5,240,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZE7XHn34knNhJrdPB4nSGUmgEbmD3FHX1uX1ymr-pESpubfGb2M-OWo2h4eJdR4HiQ,200,false,false,false,1.7,0.05,"Html2Pdf v2021.12.21.8, branch: main",Acrobat Distiller 8.1.0 (Windows),7,7,2023-11-14,2023-11-15,1,149,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZBjfVWBwex5HQ-h3y4J4yP7yWadDt3Y3xkXpUTSEc1DPGkwkODQwikanUrO3QNfwmg,200,false,false,false,1.7,0.25,,Acrobat Distiller 8.1.0 (Windows),36,36,2024-02-14,2024-02-20,6,52,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZLp-Zefjc-UpFv-moz5d3Gwx2069QE7lROzli3VrEQn8vz7IMdVRUhH214u1aiNvjQ,200,false,false,false,1.7,0.2,,iText® 5.1.3 ©2000-2011 1T3XT BVBA,20,20,2023-04-13,2023-05-01,18,347,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZF9TOAn4AwGgS5V_RfMYXgilwNYLmtgQnvi4V38pvBEWTf3FPokZAZA7OI1uxO_uOw,200,false,false,false,1.7,0.05,Quadient CXM AG~Inspire~14.0.278.1,,8,8,2023-04-25,2023-05-30,35,318,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZCHwP8bSarxvWnKa05xSsvRmOsL8WcL5bHGJLMrWEy1WW6dQ21sQQ1FbPbhLp1f0Vg,200,false,false,false,1.7,0.24,Quadient CXM AG~Inspire~14.0.293.1,,24,24,2023-08-08,2023-08-29,21,227,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZF_dW-RNivTIL-hIwJWF6dEDm6mC5eMCphQEtQbykM1F3J1iwc0iImGNJ9lPDnu1lQ,200,false,false,false,1.7,0.05,Quadient CXM AG~Inspire~14.0.293.1,,8,8,2023-11-15,2023-11-30,15,134,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZAr3CCXi0xDc8REUYHYCQBWrxBc63ItkFQgb5vidH8NledIWbxAYdNUSCnP5kCk_kQ,200,false,false,false,1.7,0.3,Quadient CXM AG~Inspire~14.0.293.1,,36,36,2024-02-09,2024-02-29,20,43,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZLtykdNbS82apDAct_lX15Q9bztpJwEohlVuAGWe-rAJFKjrpHku9Df0PNu4pTq9Bg,200,false,false,false,1.7,0.55,Workiva,Adobe Acrobat Pro (32-bit) 23.6.20380,34,34,2024-01-18,2024-01-18,0,85,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZLVhHFhy94J4-ylgaT-_Lug_SrCQFacgPYj3kI6h_Bu_TuPUNau74XZS8ktdgMydSw,200,false,false,false,1.7,0.11,PDFium,PDFium,4,4,2023-06-01,2023-06-05,4,312,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZNuP6QdR6isc0ZQoCPg3Nz4m2srd-qakoG-sBFb3JXmR8HD1OKniXQTeqbtnL4N9Qw,200,false,false,false,1.7,0.24,PScript5.dll Version 5.2.2,Acrobat Distiller 23.0 (Windows),24,24,2023-08-22,2023-08-23,1,233,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZNuILGdKaREIy7CxfZShBwNnZPJpHqexPZVcc_QGXxcGkLdpTUIsYWhVv00Rr9HVNQ,200,false,false,false,1.7,0.17,Adobe InDesign 16.0 (Windows),Adobe PDF Library 15.0,5,5,2023-10-27,2023-12-08,42,126,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZDlCK4h5iV1TNwM_xY8wPjnlxGd0FWzw87wf9cbkdv7S0IKZPXZx5675DAq-e1N8fg,200,false,false,false,1.7,0.72,,Creo Normalizer JTP,32,32,2024-02-14,2024-02-28,14,44,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZCScOc1FxWB99EJ9AGQqkVbcuBTLg9XCl4R3VNN6t4g-A4DMq7ivgn6n0hjbjdsDRA,200,false,false,false,1.7,0.42,,Creo Normalizer JTP,32,32,2023-04-18,2023-04-21,3,357,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZCOgCogkfGdG1dmGUhxGAUXVtuFFgvVEOQIE_zoPZOa4P510Oc5Qabuvg4BkCQUdxw,200,false,false,false,1.7,0.07,PDFium,PDFium,3,3,2023-06-01,2023-06-05,4,312,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZKBEIxHQI2t5jOV2bA7aVWpHdtaC_c-BqI0tqkxFGIyvod3QcdAGZnmqduFizbTAQw,200,false,false,false,1.7,0.26,PScript5.dll Version 5.2.2,Acrobat Distiller 23.0 (Windows),28,28,2023-08-22,2023-08-23,1,233,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZKFhaSYO9emIvLWnR1kd20wFA2AsG7cBu-2hYlfov2QEJNqUrL7KSPVD6erKkrS2ew,200,false,false,false,1.7,0.07,Adobe InDesign 16.0 (Windows),Adobe PDF Library 15.0,2,2,2023-10-30,2023-12-08,39,126,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZLbycELVbDJYPI6PvL9epnSpNOuVzxA6or7NXGZOT1-IUOAj7usIaCk77cokSVh9qw,200,false,false,false,1.7,0.69,,Creo Normalizer JTP,32,32,2024-02-12,2024-02-28,16,44,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZMVA9pTqj-CEYq9uw05d6BwsXWC-HWTsETZgeZV64HuQ0PrxHI7ofsQIx4OL6BJtHA,200,false,false,false,1.7,0.21,Microsoft® Excel® for Microsoft 365,Microsoft® Excel® for Microsoft 365,3,3,2024-04-09,2024-04-09,0,3,
https://adminplus.fgsfulfillment.com/View/corebridgefinancial/1/AGLC112539,200,false,false,false,1.6,0.34,Adobe InDesign 18.2 (Macintosh),Adobe PDF Library 17.0,2,2,2023-05-17,2023-05-18,1,330,
https://crbgdoc.jaggedpeak.com/getDocument/?email=defalt@crbg.com&Source=default&catalogID=R6050IPD,503,,,,,,,,,,,,,,Request failed with status code 503
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZLejYZsqoxQDVK8ZHjCpC0anWz1hDE67RB806givQVwE4L8v7Rms0xakW-RgwFLpMw,200,false,false,false,1.7,0.18,Microsoft® Excel® for Microsoft 365,Microsoft® Excel® for Microsoft 365,3,3,2024-04-09,2024-04-09,0,3,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZJgGxlph1ZyK0JzsF7dHQ45HjO5tDK1e7nn5A3eAozCsNM3DQBSYkZzKOC7DNxHU8g,200,false,false,false,1.7,0.2,Adobe Acrobat Pro (32-bit) 22.3.20310,Adobe Acrobat Pro (32-bit) 22.3.20310,17,17,2023-04-24,2023-04-24,0,354,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZHrY-ZlaoeVem6A4avpkkMQcc3mnj0R7fmact6fT2O2gJ2XpDRXkmHtD8O1_-8V6nQ,200,false,false,false,1.7,0.06,PDFium,PDFium,9,9,2022-05-31,2022-05-31,0,682,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZEDBlCzXh53piN-9QEIclOXQzE5nw9U_i5F4dhzDp6VY4CfPjCbW6_3z8BUvGN9UZw,200,false,false,false,1.7,0.16,XPP,,20,20,2023-08-22,2023-08-24,2,232,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZKEE0Sch_xbjP1KKbhsT5DVU6DWIdAWHHOxHhPuSWENtp8vvfQeTUlMdNnkBWKzAMg,200,false,false,false,1.7,0.2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Skia/PDF m119,6,6,2023-11-20,2023-12-08,18,126,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZFr8sZIv47QGRlmdl20TaeWxJL6k6q1TLXA4fbB8Hw5je-WurYGQ6m2GomV4G6TitA,200,false,false,false,1.7,0.27,XPP,,26,26,2024-02-22,2024-02-28,6,44,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZHaKx2E60T8UHQTSHqUlhfgLEEPMlzEVp34ED1nDqBJoqob7BsMyASSukJd71_eTfg/,200,false,false,false,1.7,1.58,Adobe Acrobat Pro (32-bit) 23.1.20143,Adobe Acrobat Pro (32-bit) 23.1.20143,111,111,2023-10-03,2023-10-03,0,192,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZIt0mA8NlKTs6XZ7Mk9QvfBh28vtDkA1RXDzJfTTWgJv-CdnySuzYZHum3RwH1pPNA/,200,false,false,false,1.7,0.21,Microsoft® Excel® for Microsoft 365,Microsoft® Excel® for Microsoft 365,3,3,2024-04-09,2024-04-09,0,3,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZFy9HrGkZ40v5BHRoKO0OKDtpeoT2ufcqePmraRZtigNnjcbg-KL3SPgJVnrto0vzQ,200,false,false,false,1.7,1.43,Adobe InDesign 19.1 (Macintosh),Acrobat Distiller 23.0 (Macintosh),404,404,2024-02-14,2024-02-28,14,44,
https://live.cloud.api.aig.com/digital/v1/binary/prod/content/dam/acs/america-canada/us_annuities-products/en/documents/information-statements/sa-blackrock-multi-asset-income-portfolio-information-statement-03-06-2015-tcm428-665721.pdf,503,,,,,,,,,,,,,,Request failed with status code 503
https://live.cloud.api.aig.com/digital/v1/binary/prod/content/dam/acs/america-canada/us_annuities-products/en/documents/information-statements/sst-american-century-information-statement.pdf,503,,,,,,,,,,,,,,Request failed with status code 503
https://live.cloud.api.aig.com/digital/v1/binary/prod/content/dam/acs/america-canada/us_annuities-products/en/documents/information-statements/st-sa-multi-managed-small-cap-portfolio.pdf,503,,,,,,,,,,,,,,Request failed with status code 503
https://live.cloud.api.aig.com/digital/v1/binary/prod/content/dam/acs/america-canada/us_annuities-products/en/documents/information-statements/multi-managed-portfolios-information-statement-11-06-19.pdf,503,,,,,,,,,,,,,,Request failed with status code 503
https://live.cloud.api.aig.com/digital/v1/binary/prod/content/dam/acs/america-canada/us_annuities-products/en/documents/information-statements/sst_intl-equity-mid-cap-value-info-statement_040717.pdf,503,,,,,,,,,,,,,,Request failed with status code 503
https://live.cloud.api.aig.com/digital/v1/binary/prod/content/dam/acs/america-canada/us_annuities-products/en/documents/information-statements/seasonsseriestrustsmallcapportfolio-tcm428-715798.pdf,503,,,,,,,,,,,,,,Request failed with status code 503
https://live.cloud.api.aig.com/digital/v1/binary/prod/content/dam/acs/america-canada/us_annuities-products/en/documents/information-statements/sa-columbia-focused-portfolios-tcm428-702248.pdf,503,,,,,,,,,,,,,,Request failed with status code 503
https://live.cloud.api.aig.com/digital/v1/binary/prod/content/dam/acs/america-canada/us_annuities-products/en/documents/information-statements/sa-legg-mason-tactical-opportunities-portfolio-information-statement-09-28-2020.pdf,503,,,,,,,,,,,,,,Request failed with status code 503
https://live.cloud.api.aig.com/digital/v1/binary/prod/content/dam/acs/america-canada/us_annuities-products/en/documents/information-statements/sa-putnam-international-growth-and-income-portfolio-february-29-2024.pdf,503,,,,,,,,,,,,,,Request failed with status code 503
https://live.cloud.api.aig.com/digital/v1/binary/prod/content/dam/acs/america-canada/us_annuities-products/en/documents/information-statements/sa-t-rowe-price-vcp-balanced-portfolio-february-29-2024.pdf,503,,,,,,,,,,,,,,Request failed with status code 503
https://live.cloud.api.aig.com/digital/v1/binary/prod/content/dam/acs/america-canada/us_annuities-products/en/documents/information-statements/sa-jpmorgan-large-cap-core-portfolio-august-31-2023.pdf,503,,,,,,,,,,,,,,Request failed with status code 503
https://live.cloud.api.aig.com/digital/v1/binary/prod/content/dam/acs/america-canada/us_annuities-products/en/documents/information-statements/sa-t-rowe-price-asset-allocation-growth-portfolio-june-28-2022.pdf,503,,,,,,,,,,,,,,Request failed with status code 503
https://live.cloud.api.aig.com/digital/v1/binary/prod/content/dam/acs/america-canada/us_annuities-products/en/documents/information-statements/sa-t-rowe-price-vcp-balanced-portfolio-may-5-2022.pdf,503,,,,,,,,,,,,,,Request failed with status code 503
https://live.cloud.api.aig.com/digital/v1/binary/prod/content/dam/acs/america-canada/us_annuities-products/en/documents/information-statements/sa-franklin-systematic-us-large-cap-value-portfolio-september-10-2021.pdf,503,,,,,,,,,,,,,,Request failed with status code 503
https://live.cloud.api.aig.com/digital/v1/binary/prod/content/dam/acs/america-canada/us_annuities-products/en/documents/information-statements/sa-pimco-rae-international-value-portfolio-april-30-2021.pdf,503,,,,,,,,,,,,,,Request failed with status code 503
https://live.cloud.api.aig.com/digital/v1/binary/prod/content/dam/acs/america-canada/us_annuities-products/en/documents/information-statements/sa-pimco-rae-international-value-portfolio-march-25-2021.pdf,503,,,,,,,,,,,,,,Request failed with status code 503
https://live.cloud.api.aig.com/digital/v1/binary/prod/content/dam/acs/america-canada/us_annuities-products/en/documents/information-statements/sa-legg-mason-bw-large-cap-value-portfolio-information-statement-09-28-2020.pdf,503,,,,,,,,,,,,,,Request failed with status code 503
https://live.cloud.api.aig.com/digital/v1/binary/prod/content/dam/acs/america-canada/us_annuities-products/en/documents/information-statements/sast-ab-portfolios-jan-2020.pdf,503,,,,,,,,,,,,,,Request failed with status code 503
https://live.cloud.api.aig.com/digital/v1/binary/prod/content/dam/acs/america-canada/us_annuities-products/en/documents/information-statements/sa-oppenheimer-main-street-large-cap-portfolio.pdf,503,,,,,,,,,,,,,,Request failed with status code 503
https://live.cloud.api.aig.com/digital/v1/binary/prod/content/dam/acs/america-canada/us_annuities-products/en/documents/information-statements/capital-growth-portfolio-information-statement-june-30-2014-tcm428-619705.pdf,503,,,,,,,,,,,,,,Request failed with status code 503
https://live.cloud.api.aig.com/digital/v1/binary/prod/content/dam/acs/america-canada/us_annuities-products/en/documents/information-statements/sa-jpmorgan-mfs-core-bond-portfolio-information-statement-03-11-2015-tcm428-666455.pdf,503,,,,,,,,,,,,,,Request failed with status code 503
https://live.cloud.api.aig.com/digital/v1/binary/prod/content/dam/acs/america-canada/us_annuities-products/en/documents/information-statements/def14csajnus.pdf,503,,,,,,,,,,,,,,Request failed with status code 503
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZD_a9EoueVhYqJ-gV_0cCfEh4_HzQoc6cJ-L_dlQh3yOtpVZcZxa8rwl3dMi5nbLlg,200,false,false,false,1.7,0.21,Microsoft® Excel® for Microsoft 365,Microsoft® Excel® for Microsoft 365,3,3,2024-04-09,2024-04-09,0,3,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZMWPKTMFCcWgO57T_j1tnZaenK4uKNW3o5E4NbEPIp0syt5s2DknKJaa58909g1ukA,200,false,false,false,1.7,0.17,Microsoft® Excel® for Microsoft 365,Microsoft® Excel® for Microsoft 365,3,3,2024-04-09,2024-04-09,0,3,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZGGl77VxGM3dVwPolR5ayxCf7neMEQ5P1XadcRpSkaMgH-FFChWO9rXWFuiPlDzg5A/,200,false,false,false,1.7,2.34,Aspose Ltd.,Aspose.PDF for .NET 20.9,413,413,2024-03-08,2024-03-08,0,35,
https://live.cloud.api.corebridgefinancial.com/lnr/dbp-fdm-admin/download/100AicF6FGkgO9MMYvefTIwGZHOukIUv_fGvOVSUEVCQiYKeS8LuuBjBhaphsIff_l3PCob0sywYQtWjMrENZgTHeg/,200,false,false,false,1.3,2.04,"Html2Pdf v2021.12.21.8, branch: main",Acrobat Distiller 8.1.0 (Windows),1019,1019,2022-06-28,2022-06-30,2,652,
